"Species","Data","Parameter","Year","Cohort","Linf","K","t0","Level"
"HAD","Cohort 2016 female","Sex","2016","Yes","69.0920527022726","0.237949844716854","-0.45420460422632","female"
"HAD","Cohort 2016 male","Sex","2016","Yes","57.0635133695768","0.421021952305582","0.247246612251157","male"
"HAD","Cohort 2017 female","Sex","2017","Yes","70.7631750729555","0.299840625866972","-0.156103159146076","female"
"HAD","Cohort 2017 male","Sex","2017","Yes","77.2098582418053","0.206982784666439","-0.513518224143381","male"
"HAD","Cohort 2018 female","Sex","2018","Yes","57.9278457857162","0.330606043515181","-0.313913064145755","female"
"HAD","Cohort 2018 male","Sex","2018","Yes","138.647435699624","0.0541903382900905","-2.10693709726004","male"
"HAD","Cohort 2019 female","Sex","2019","Yes","64.5700957645108","0.208359662615766","-0.832403614090054","female"
"HAD","Cohort 2019 male","Sex","2019","Yes","52.4587590492271","0.330447448434237","-0.372496114414528","male"
"HAD","Cohort 2020 female","Sex","2020","Yes","46.9786072398222","0.536702286578437","0.00309483251965456","female"
"HAD","Cohort 2020 male","Sex","2020","Yes","47.7922925591355","0.380121574427211","-0.324461854398135","male"
"HAD","Cohort 2021 female","Sex","2021","Yes","45.6882099436688","0.51022611586741","-0.194468308290156","female"
"HAD","Cohort 2021 male","Sex","2021","Yes","47.5515478387712","0.395528575970774","-0.499701271255316","male"
"HAD","Cohort 2022 female","Sex","2022","Yes","-151.022222222209","-0.0316370849431848","-3.51699740381506","female"
"HAD","Cohort 2022 male","Sex","2022","Yes","4047.86458333515","0.00185873659462455","-1.70930454138377","male"
"HAD","Cohort 2023 female","Sex","2023","Yes",NA,NA,NA,"female"
"HAD","Cohort 2023 male","Sex","2023","Yes",NA,NA,NA,"male"
"HAD","Cohort 2024 female","Sex","2024","Yes",NA,NA,NA,"female"
"HAD","Cohort 2024 male","Sex","2024","Yes",NA,NA,NA,"male"
"MEG","Cohort 2003 female","Sex","2003","Yes",NA,NA,NA,"female"
"MEG","Cohort 2003 male","Sex","2003","Yes",NA,NA,NA,"male"
"MEG","Cohort 2004 female","Sex","2004","Yes",NA,NA,NA,"female"
"MEG","Cohort 2004 male","Sex","2004","Yes",NA,NA,NA,"male"
"MEG","Cohort 2005 female","Sex","2005","Yes",NA,NA,NA,"female"
"MEG","Cohort 2005 male","Sex","2005","Yes",NA,NA,NA,"male"
"MEG","Cohort 2006 female","Sex","2006","Yes",NA,NA,NA,"female"
"MEG","Cohort 2006 male","Sex","2006","Yes",NA,NA,NA,"male"
"MEG","Cohort 2007 female","Sex","2007","Yes",NA,NA,NA,"female"
"MEG","Cohort 2007 male","Sex","2007","Yes",NA,NA,NA,"male"
"MEG","Cohort 2008 female","Sex","2008","Yes",NA,NA,NA,"female"
"MEG","Cohort 2008 male","Sex","2008","Yes",NA,NA,NA,"male"
"MEG","Cohort 2009 female","Sex","2009","Yes",NA,NA,NA,"female"
"MEG","Cohort 2009 male","Sex","2009","Yes","34.2158107447503","0.65257709704099","4.37832238164174","male"
"MEG","Cohort 2010 female","Sex","2010","Yes","52.1516852339289","0.117413916150842","-3.06252753184285","female"
"MEG","Cohort 2010 male","Sex","2010","Yes","37.9534075547546","0.141718960325793","-3.14624600613661","male"
"MEG","Cohort 2011 female","Sex","2011","Yes",NA,NA,NA,"female"
"MEG","Cohort 2011 male","Sex","2011","Yes","40.701543378585","0.102678525655258","-4.91023745245727","male"
"MEG","Cohort 2012 female","Sex","2012","Yes","53.5348368798539","0.0968377264918711","-4.46637487607705","female"
"MEG","Cohort 2012 male","Sex","2012","Yes","32.6687860972673","0.286354979010805","-0.533349749635992","male"
"MEG","Cohort 2013 female","Sex","2013","Yes","49.5777114705109","0.135825350320807","-2.83237075292379","female"
"MEG","Cohort 2013 male","Sex","2013","Yes","39.1261952856007","0.108261018496363","-4.69443943103313","male"
"MEG","Cohort 2014 female","Sex","2014","Yes","45.0789850188556","0.190738726276704","-1.65590538203533","female"
"MEG","Cohort 2014 male","Sex","2014","Yes","29.9217213221252","0.390909366036562","-0.277075959957973","male"
"MEG","Cohort 2015 female","Sex","2015","Yes","47.4433857678552","0.143800233805928","-2.74098061187387","female"
"MEG","Cohort 2015 male","Sex","2015","Yes","32.4844491591282","0.230176504919965","-2.02306596023467","male"
"MEG","Cohort 2016 female","Sex","2016","Yes","43.3747027086028","0.190353570213561","-1.91224867247675","female"
"MEG","Cohort 2016 male","Sex","2016","Yes","38.0003163579489","0.131182279585048","-3.2891775911537","male"
"MEG","Cohort 2017 female","Sex","2017","Yes","43.1036372918053","0.192713767249594","-1.74368426692162","female"
"MEG","Cohort 2017 male","Sex","2017","Yes",NA,NA,NA,"male"
"MEG","Cohort 2018 female","Sex","2018","Yes",NA,NA,NA,"female"
"MEG","Cohort 2018 male","Sex","2018","Yes","48.747135371241","0.0686544438410689","-4.94209971217128","male"
"MEG","Cohort 2019 female","Sex","2019","Yes","33.9481265160387","0.383043007482253","-0.244778978070512","female"
"MEG","Cohort 2019 male","Sex","2019","Yes","26.3114963564436","0.494655710019452","0.0814598658300814","male"
"MEG","Cohort 2020 female","Sex","2020","Yes",NA,NA,NA,"female"
"MEG","Cohort 2020 male","Sex","2020","Yes",NA,NA,NA,"male"
"MEG","Cohort 2021 female","Sex","2021","Yes",NA,NA,NA,"female"
"MEG","Cohort 2021 male","Sex","2021","Yes","20.8300899283226","0.881970319085065","-0.390931376942525","male"
"MEG","Cohort 2022 female","Sex","2022","Yes",NA,NA,NA,"female"
"MEG","Cohort 2022 male","Sex","2022","Yes",NA,NA,NA,"male"
"MEG","Cohort 2023 female","Sex","2023","Yes",NA,NA,NA,"female"
"MEG","Cohort 2023 male","Sex","2023","Yes",NA,NA,NA,"male"
"MEG","Cohort 2024 male","Sex","2024","Yes",NA,NA,NA,"male"
"PLE","Cohort 2004 female","Sex","2004","Yes",NA,NA,NA,"female"
"PLE","Cohort 2005 female","Sex","2005","Yes",NA,NA,NA,"female"
"PLE","Cohort 2005 male","Sex","2005","Yes",NA,NA,NA,"male"
"PLE","Cohort 2006 female","Sex","2006","Yes",NA,NA,NA,"female"
"PLE","Cohort 2006 male","Sex","2006","Yes",NA,NA,NA,"male"
"PLE","Cohort 2007 female","Sex","2007","Yes",NA,NA,NA,"female"
"PLE","Cohort 2007 male","Sex","2007","Yes",NA,NA,NA,"male"
"PLE","Cohort 2008 female","Sex","2008","Yes",NA,NA,NA,"female"
"PLE","Cohort 2008 male","Sex","2008","Yes",NA,NA,NA,"male"
"PLE","Cohort 2009 female","Sex","2009","Yes","34.250649130658","1.53088384497865","5.45332993611934","female"
"PLE","Cohort 2009 male","Sex","2009","Yes","30.0849314728887","-1.14508158354592","11.5652878531868","male"
"PLE","Cohort 2010 female","Sex","2010","Yes",NA,NA,NA,"female"
"PLE","Cohort 2010 male","Sex","2010","Yes",NA,NA,NA,"male"
"PLE","Cohort 2011 female","Sex","2011","Yes",NA,NA,NA,"female"
"PLE","Cohort 2011 male","Sex","2011","Yes",NA,NA,NA,"male"
"PLE","Cohort 2012 female","Sex","2012","Yes",NA,NA,NA,"female"
"PLE","Cohort 2012 male","Sex","2012","Yes",NA,NA,NA,"male"
"PLE","Cohort 2013 female","Sex","2013","Yes",NA,NA,NA,"female"
"PLE","Cohort 2013 male","Sex","2013","Yes",NA,NA,NA,"male"
"PLE","Cohort 2014 female","Sex","2014","Yes",NA,NA,NA,"female"
"PLE","Cohort 2014 male","Sex","2014","Yes",NA,NA,NA,"male"
"PLE","Cohort 2015 female","Sex","2015","Yes","39.3403648604062","0.153699543851154","-3.53341770735415","female"
"PLE","Cohort 2015 male","Sex","2015","Yes","35.6916714178288","0.0895050635688054","-9.4279020559312","male"
"PLE","Cohort 2016 female","Sex","2016","Yes","30.996583170724","0.547196948564359","0.066812830907291","female"
"PLE","Cohort 2016 male","Sex","2016","Yes","31.3331838617063","0.214114823831507","-3.60115694130642","male"
"PLE","Cohort 2017 female","Sex","2017","Yes",NA,NA,NA,"female"
"PLE","Cohort 2017 male","Sex","2017","Yes","26.1744810280225","0.751746965099352","-0.709313804657583","male"
"PLE","Cohort 2018 female","Sex","2018","Yes","31.6146856968748","0.542437730439152","0.0767531514327532","female"
"PLE","Cohort 2018 male","Sex","2018","Yes","25.7479301565671","1.16217284905596","0.496722635035576","male"
"PLE","Cohort 2019 female","Sex","2019","Yes",NA,NA,NA,"female"
"PLE","Cohort 2019 male","Sex","2019","Yes",NA,NA,NA,"male"
"PLE","Cohort 2020 female","Sex","2020","Yes",NA,NA,NA,"female"
"PLE","Cohort 2020 male","Sex","2020","Yes",NA,NA,NA,"male"
"PLE","Cohort 2021 female","Sex","2021","Yes","27.3061577490775","0.878710231278069","0.385007960000049","female"
"PLE","Cohort 2021 male","Sex","2021","Yes",NA,NA,NA,"male"
"PLE","Cohort 2022 female","Sex","2022","Yes",NA,NA,NA,"female"
"PLE","Cohort 2022 male","Sex","2022","Yes",NA,NA,NA,"male"
"PLE","Cohort 2023 female","Sex","2023","Yes",NA,NA,NA,"female"
"PLE","Cohort 2023 male","Sex","2023","Yes",NA,NA,NA,"male"
"POK","Cohort 2003 female","Sex","2003","Yes",NA,NA,NA,"female"
"POK","Cohort 2004 female","Sex","2004","Yes",NA,NA,NA,"female"
"POK","Cohort 2004 male","Sex","2004","Yes",NA,NA,NA,"male"
"POK","Cohort 2005 female","Sex","2005","Yes",NA,NA,NA,"female"
"POK","Cohort 2005 male","Sex","2005","Yes",NA,NA,NA,"male"
"POK","Cohort 2007 female","Sex","2007","Yes",NA,NA,NA,"female"
"POK","Cohort 2007 male","Sex","2007","Yes",NA,NA,NA,"male"
"POK","Cohort 2008 female","Sex","2008","Yes",NA,NA,NA,"female"
"POK","Cohort 2008 male","Sex","2008","Yes",NA,NA,NA,"male"
"POK","Cohort 2009 female","Sex","2009","Yes",NA,NA,NA,"female"
"POK","Cohort 2009 male","Sex","2009","Yes",NA,NA,NA,"male"
"POK","Cohort 2010 female","Sex","2010","Yes",NA,NA,NA,"female"
"POK","Cohort 2010 male","Sex","2010","Yes",NA,NA,NA,"male"
"POK","Cohort 2011 female","Sex","2011","Yes",NA,NA,NA,"female"
"POK","Cohort 2011 male","Sex","2011","Yes",NA,NA,NA,"male"
"POK","Cohort 2012 female","Sex","2012","Yes",NA,NA,NA,"female"
"POK","Cohort 2012 male","Sex","2012","Yes",NA,NA,NA,"male"
"POK","Cohort 2013 female","Sex","2013","Yes",NA,NA,NA,"female"
"POK","Cohort 2013 male","Sex","2013","Yes",NA,NA,NA,"male"
"POK","Cohort 2014 female","Sex","2014","Yes",NA,NA,NA,"female"
"POK","Cohort 2014 male","Sex","2014","Yes","73.4400281633934","0.215074738324735","-1.31244097284059","male"
"POK","Cohort 2015 female","Sex","2015","Yes",NA,NA,NA,"female"
"POK","Cohort 2015 male","Sex","2015","Yes",NA,NA,NA,"male"
"POK","Cohort 2016 female","Sex","2016","Yes","58.3834466850563","0.639935010673593","0.830927896804794","female"
"POK","Cohort 2016 male","Sex","2016","Yes","-41.0476190476171","-0.0591305232268237","-9.11066120127176","male"
"POK","Cohort 2017 female","Sex","2017","Yes",NA,NA,NA,"female"
"POK","Cohort 2017 male","Sex","2017","Yes","51.4090909090909","0.52324814376455","-0.488742630014528","male"
"POK","Cohort 2018 female","Sex","2018","Yes",NA,NA,NA,"female"
"POK","Cohort 2018 male","Sex","2018","Yes","54.3225732232662","0.549271734216493","-0.136390383675498","male"
"POK","Cohort 2019 female","Sex","2019","Yes",NA,NA,NA,"female"
"POK","Cohort 2019 male","Sex","2019","Yes",NA,NA,NA,"male"
"POK","Cohort 2020 female","Sex","2020","Yes","-82.2617837427663","-0.0620527600124149","-3.84827718892205","female"
"POK","Cohort 2020 male","Sex","2020","Yes",NA,NA,NA,"male"
"POK","Cohort 2021 female","Sex","2021","Yes","67.4688888888891","0.235828710841523","-1.23398783845698","female"
"POK","Cohort 2021 male","Sex","2021","Yes","76.6708074534161","0.254105776918177","-0.230035506735861","male"
"POK","Cohort 2022 female","Sex","2022","Yes",NA,NA,NA,"female"
"POK","Cohort 2022 male","Sex","2022","Yes",NA,NA,NA,"male"
"POK","Cohort 2023 female","Sex","2023","Yes",NA,NA,NA,"female"
"POL","Cohort 2007 female","Sex","2007","Yes",NA,NA,NA,"female"
"POL","Cohort 2008 male","Sex","2008","Yes",NA,NA,NA,"male"
"POL","Cohort 2010 female","Sex","2010","Yes",NA,NA,NA,"female"
"POL","Cohort 2010 male","Sex","2010","Yes",NA,NA,NA,"male"
"POL","Cohort 2011 female","Sex","2011","Yes",NA,NA,NA,"female"
"POL","Cohort 2011 male","Sex","2011","Yes","63.5000201074024","3.23861989290874","4.37906526381011","male"
"POL","Cohort 2012 female","Sex","2012","Yes","75.0293637805256","0.366756487647926","1.08835673325693","female"
"POL","Cohort 2012 male","Sex","2012","Yes",NA,NA,NA,"male"
"POL","Cohort 2013 female","Sex","2013","Yes","72.7707950062374","0.344575565377495","0.362894202771707","female"
"POL","Cohort 2013 male","Sex","2013","Yes","61.7281411479061","0.589458105400546","0.88259203314413","male"
"POL","Cohort 2014 female","Sex","2014","Yes","103.605678217531","0.111996719091433","-2.2247112085149","female"
"POL","Cohort 2014 male","Sex","2014","Yes","150.715138482353","0.0535357829366459","-3.65002419855295","male"
"POL","Cohort 2015 female","Sex","2015","Yes","78.6477408688413","0.237576251189896","-0.3731163535232","female"
"POL","Cohort 2015 male","Sex","2015","Yes","54.5484848484848","2.69124308278583","2.38946143007698","male"
"POL","Cohort 2016 female","Sex","2016","Yes",NA,NA,NA,"female"
"POL","Cohort 2016 male","Sex","2016","Yes",NA,NA,NA,"male"
"POL","Cohort 2017 female","Sex","2017","Yes",NA,NA,NA,"female"
"POL","Cohort 2017 male","Sex","2017","Yes",NA,NA,NA,"male"
"POL","Cohort 2018 female","Sex","2018","Yes",NA,NA,NA,"female"
"POL","Cohort 2018 male","Sex","2018","Yes",NA,NA,NA,"male"
"POL","Cohort 2019 female","Sex","2019","Yes","-22.0000000000011","-0.117783035656382","-6.06616665167827","female"
"POL","Cohort 2019 male","Sex","2019","Yes",NA,NA,NA,"male"
"POL","Cohort 2020 male","Sex","2020","Yes",NA,NA,NA,"male"
"POL","Cohort 2021 female","Sex","2021","Yes",NA,NA,NA,"female"
"POL","Cohort 2022 female","Sex","2022","Yes",NA,NA,NA,"female"
"POL","Cohort 2022 male","Sex","2022","Yes",NA,NA,NA,"male"
"SOL","Cohort 2003 female","Sex","2003","Yes",NA,NA,NA,"female"
"SOL","Cohort 2003 male","Sex","2003","Yes",NA,NA,NA,"male"
"SOL","Cohort 2004 female","Sex","2004","Yes",NA,NA,NA,"female"
"SOL","Cohort 2006 female","Sex","2006","Yes",NA,NA,NA,"female"
"SOL","Cohort 2006 male","Sex","2006","Yes",NA,NA,NA,"male"
"SOL","Cohort 2007 female","Sex","2007","Yes",NA,NA,NA,"female"
"SOL","Cohort 2007 male","Sex","2007","Yes",NA,NA,NA,"male"
"SOL","Cohort 2008 female","Sex","2008","Yes","41.9083333333333","1.19625075823202","7.16357319073835","female"
"SOL","Cohort 2008 male","Sex","2008","Yes",NA,NA,NA,"male"
"SOL","Cohort 2009 female","Sex","2009","Yes",NA,NA,NA,"female"
"SOL","Cohort 2009 male","Sex","2009","Yes",NA,NA,NA,"male"
"SOL","Cohort 2010 female","Sex","2010","Yes",NA,NA,NA,"female"
"SOL","Cohort 2010 male","Sex","2010","Yes",NA,NA,NA,"male"
"SOL","Cohort 2011 female","Sex","2011","Yes",NA,NA,NA,"female"
"SOL","Cohort 2011 male","Sex","2011","Yes",NA,NA,NA,"male"
"SOL","Cohort 2012 female","Sex","2012","Yes",NA,NA,NA,"female"
"SOL","Cohort 2012 male","Sex","2012","Yes",NA,NA,NA,"male"
"SOL","Cohort 2013 female","Sex","2013","Yes",NA,NA,NA,"female"
"SOL","Cohort 2013 male","Sex","2013","Yes",NA,NA,NA,"male"
"SOL","Cohort 2014 female","Sex","2014","Yes",NA,NA,NA,"female"
"SOL","Cohort 2014 male","Sex","2014","Yes",NA,NA,NA,"male"
"SOL","Cohort 2015 female","Sex","2015","Yes",NA,NA,NA,"female"
"SOL","Cohort 2015 male","Sex","2015","Yes",NA,NA,NA,"male"
"SOL","Cohort 2016 female","Sex","2016","Yes",NA,NA,NA,"female"
"SOL","Cohort 2016 male","Sex","2016","Yes",NA,NA,NA,"male"
"SOL","Cohort 2017 female","Sex","2017","Yes",NA,NA,NA,"female"
"SOL","Cohort 2017 male","Sex","2017","Yes",NA,NA,NA,"male"
"SOL","Cohort 2018 female","Sex","2018","Yes",NA,NA,NA,"female"
"SOL","Cohort 2018 male","Sex","2018","Yes",NA,NA,NA,"male"
"SOL","Cohort 2019 female","Sex","2019","Yes",NA,NA,NA,"female"
"SOL","Cohort 2019 male","Sex","2019","Yes",NA,NA,NA,"male"
"SOL","Cohort 2020 female","Sex","2020","Yes",NA,NA,NA,"female"
"WHG","Cohort 2008 female","Sex","2008","Yes",NA,NA,NA,"female"
"WHG","Cohort 2009 female","Sex","2009","Yes",NA,NA,NA,"female"
"WHG","Cohort 2009 male","Sex","2009","Yes",NA,NA,NA,"male"
"WHG","Cohort 2010 female","Sex","2010","Yes",NA,NA,NA,"female"
"WHG","Cohort 2010 male","Sex","2010","Yes",NA,NA,NA,"male"
"WHG","Cohort 2011 female","Sex","2011","Yes",NA,NA,NA,"female"
"WHG","Cohort 2011 male","Sex","2011","Yes",NA,NA,NA,"male"
"WHG","Cohort 2012 female","Sex","2012","Yes",NA,NA,NA,"female"
"WHG","Cohort 2012 male","Sex","2012","Yes","49.125","0.762140052046896","2.15649752787747","male"
"WHG","Cohort 2013 female","Sex","2013","Yes",NA,NA,NA,"female"
"WHG","Cohort 2013 male","Sex","2013","Yes",NA,NA,NA,"male"
"WHG","Cohort 2014 female","Sex","2014","Yes","42.1065527290742","0.773978269350051","0.281323680563765","female"
"WHG","Cohort 2014 male","Sex","2014","Yes","40.6856192377785","0.343812957597172","-1.44517827677828","male"
"WHG","Cohort 2015 female","Sex","2015","Yes","51.3049315959069","0.300674056104786","-0.903460607337592","female"
"WHG","Cohort 2015 male","Sex","2015","Yes","40.5425759067943","0.362019179575173","-1.122656175471","male"
"WHG","Cohort 2016 female","Sex","2016","Yes",NA,NA,NA,"female"
"WHG","Cohort 2016 male","Sex","2016","Yes","40.7927927377682","0.404764278819257","-0.640804666891517","male"
"WHG","Cohort 2017 female","Sex","2017","Yes","49.4943880351121","0.40620312980075","-0.288289960248947","female"
"WHG","Cohort 2017 male","Sex","2017","Yes","42.0246557078438","0.442777893637301","-0.62188143862243","male"
"WHG","Cohort 2018 female","Sex","2018","Yes","45.8286576930258","0.437887759192845","-0.608029883493306","female"
"WHG","Cohort 2018 male","Sex","2018","Yes","39.5426334685368","0.359627445270474","-1.39851822153905","male"
"WHG","Cohort 2019 female","Sex","2019","Yes","52.3769829918185","0.239581581329539","-1.58015562490843","female"
"WHG","Cohort 2019 male","Sex","2019","Yes","46.7332425871246","0.170683961534684","-3.18784775569341","male"
"WHG","Cohort 2020 female","Sex","2020","Yes","44.4304268037889","0.381869107326091","-0.937036887092747","female"
"WHG","Cohort 2020 male","Sex","2020","Yes","36.9729184613126","0.379979954189464","-1.67352462713718","male"
"WHG","Cohort 2021 female","Sex","2021","Yes","44.186719654866","0.282873864275899","-1.83026531599178","female"
"WHG","Cohort 2021 male","Sex","2021","Yes",NA,NA,NA,"male"
"WHG","Cohort 2022 female","Sex","2022","Yes",NA,NA,NA,"female"
"WHG","Cohort 2022 male","Sex","2022","Yes","-5.16887125220472","-0.114670944289136","-13.6999144358723","male"
"WHG","Cohort 2023 female","Sex","2023","Yes",NA,NA,NA,"female"
"WHG","Cohort 2023 male","Sex","2023","Yes",NA,NA,NA,"male"
"WHG","Cohort 2024 female","Sex","2024","Yes",NA,NA,NA,"female"
"WHG","Cohort 2024 male","Sex","2024","Yes",NA,NA,NA,"male"
"COD","Cohort 2009 Jackson BT 195 Monk Trawl","Gear","2009","Yes",NA,NA,NA,"Jackson BT 195 Monk Trawl"
"COD","Cohort 2012 Jackson BT 195 Monk Trawl","Gear","2012","Yes",NA,NA,NA,"Jackson BT 195 Monk Trawl"
"COD","Cohort 2013 Jackson BT 195 Monk Trawl","Gear","2013","Yes","-35.0088732072311","-0.0953258224198159","-7.89390749662738","Jackson BT 195 Monk Trawl"
"COD","Cohort 2014 Jackson BT 195 Monk Trawl","Gear","2014","Yes","-26.5886699507388","-0.215992150156585","-2.4716711230818","Jackson BT 195 Monk Trawl"
"COD","Cohort 2015 Jackson BT 195 Monk Trawl","Gear","2015","Yes","119.294530295388","0.232005005588231","-0.0173913358362179","Jackson BT 195 Monk Trawl"
"COD","Cohort 2016 Jackson BT 195 Monk Trawl","Gear","2016","Yes",NA,NA,NA,"Jackson BT 195 Monk Trawl"
"COD","Cohort 2017 Jackson BT 195 Monk Trawl","Gear","2017","Yes","117.061138847312","0.305953348665148","0.278221395109314","Jackson BT 195 Monk Trawl"
"COD","Cohort 2018 Jackson BT 195 Monk Trawl","Gear","2018","Yes",NA,NA,NA,"Jackson BT 195 Monk Trawl"
"COD","Cohort 2019 Jackson BT 195 Monk Trawl","Gear","2019","Yes","114.65984715823","0.257381628043779","-0.0263859871460235","Jackson BT 195 Monk Trawl"
"COD","Cohort 2020 Jackson BT 195 Monk Trawl","Gear","2020","Yes",NA,NA,NA,"Jackson BT 195 Monk Trawl"
"COD","Cohort 2021 Jackson BT 195 Monk Trawl","Gear","2021","Yes","-72.5748285864988","-0.134251048735728","-1.57188174045222","Jackson BT 195 Monk Trawl"
"COD","Cohort 2022 Jackson BT 195 Monk Trawl","Gear","2022","Yes",NA,NA,NA,"Jackson BT 195 Monk Trawl"
"COD","Cohort 2023 Jackson BT 195 Monk Trawl","Gear","2023","Yes",NA,NA,NA,"Jackson BT 195 Monk Trawl"
"COD","Cohort 2024 Jackson BT 195 Monk Trawl","Gear","2024","Yes",NA,NA,NA,"Jackson BT 195 Monk Trawl"
"HAD","Cohort 2005 Jackson BT 195 Monk Trawl","Gear","2005","Yes",NA,NA,NA,"Jackson BT 195 Monk Trawl"
"HAD","Cohort 2007 Jackson BT 195 Monk Trawl","Gear","2007","Yes",NA,NA,NA,"Jackson BT 195 Monk Trawl"
"HAD","Cohort 2008 Jackson BT 195 Monk Trawl","Gear","2008","Yes",NA,NA,NA,"Jackson BT 195 Monk Trawl"
"HAD","Cohort 2009 Jackson BT 195 Monk Trawl","Gear","2009","Yes",NA,NA,NA,"Jackson BT 195 Monk Trawl"
"HAD","Cohort 2010 Jackson BT 195 Monk Trawl","Gear","2010","Yes",NA,NA,NA,"Jackson BT 195 Monk Trawl"
"HAD","Cohort 2011 Jackson BT 195 Monk Trawl","Gear","2011","Yes",NA,NA,NA,"Jackson BT 195 Monk Trawl"
"HAD","Cohort 2012 Jackson BT 195 Monk Trawl","Gear","2012","Yes",NA,NA,NA,"Jackson BT 195 Monk Trawl"
"HAD","Cohort 2013 Jackson BT 195 Monk Trawl","Gear","2013","Yes",NA,NA,NA,"Jackson BT 195 Monk Trawl"
"HAD","Cohort 2014 Jackson BT 195 Monk Trawl","Gear","2014","Yes","49.8118342928337","0.258401979327748","-1.38216160559042","Jackson BT 195 Monk Trawl"
"HAD","Cohort 2015 Jackson BT 195 Monk Trawl","Gear","2015","Yes","47.2964734935029","0.572699306283124","0.0770216583758941","Jackson BT 195 Monk Trawl"
"HAD","Cohort 2016 Jackson BT 195 Monk Trawl","Gear","2016","Yes","62.7926705304962","0.301177996669392","-0.206699635620813","Jackson BT 195 Monk Trawl"
"HAD","Cohort 2017 Jackson BT 195 Monk Trawl","Gear","2017","Yes","72.1035704333348","0.268640986991145","-0.254665732947183","Jackson BT 195 Monk Trawl"
"HAD","Cohort 2018 Jackson BT 195 Monk Trawl","Gear","2018","Yes","63.1153258315046","0.240006806339079","-0.657870967970795","Jackson BT 195 Monk Trawl"
"HAD","Cohort 2019 Jackson BT 195 Monk Trawl","Gear","2019","Yes","58.9957503458183","0.258939670515442","-0.544497656136373","Jackson BT 195 Monk Trawl"
"HAD","Cohort 2020 Jackson BT 195 Monk Trawl","Gear","2020","Yes","47.4647245667763","0.469490062432011","-0.0925753281354386","Jackson BT 195 Monk Trawl"
"HAD","Cohort 2021 Jackson BT 195 Monk Trawl","Gear","2021","Yes","46.60508750373","0.450734515638993","-0.331381209425977","Jackson BT 195 Monk Trawl"
"HAD","Cohort 2022 Jackson BT 195 Monk Trawl","Gear","2022","Yes","153.140592243189","0.0526829891971321","-1.8875617674396","Jackson BT 195 Monk Trawl"
"HAD","Cohort 2023 Jackson BT 195 Monk Trawl","Gear","2023","Yes",NA,NA,NA,"Jackson BT 195 Monk Trawl"
"HAD","Cohort 2024 Jackson BT 195 Monk Trawl","Gear","2024","Yes",NA,NA,NA,"Jackson BT 195 Monk Trawl"
"MEG","Cohort 2003 Jackson BT 195 Monk Trawl","Gear","2003","Yes",NA,NA,NA,"Jackson BT 195 Monk Trawl"
"MEG","Cohort 2004 Jackson BT 195 Monk Trawl","Gear","2004","Yes",NA,NA,NA,"Jackson BT 195 Monk Trawl"
"MEG","Cohort 2005 Jackson BT 195 Monk Trawl","Gear","2005","Yes",NA,NA,NA,"Jackson BT 195 Monk Trawl"
"MEG","Cohort 2006 Jackson BT 195 Monk Trawl","Gear","2006","Yes",NA,NA,NA,"Jackson BT 195 Monk Trawl"
"MEG","Cohort 2007 Jackson BT 195 Monk Trawl","Gear","2007","Yes",NA,NA,NA,"Jackson BT 195 Monk Trawl"
"MEG","Cohort 2008 Jackson BT 195 Monk Trawl","Gear","2008","Yes",NA,NA,NA,"Jackson BT 195 Monk Trawl"
"MEG","Cohort 2009 Jackson BT 195 Monk Trawl","Gear","2009","Yes",NA,NA,NA,"Jackson BT 195 Monk Trawl"
"MEG","Cohort 2010 Jackson BT 195 Monk Trawl","Gear","2010","Yes","73.2069369121659","0.0427628056339138","-7.70943991594545","Jackson BT 195 Monk Trawl"
"MEG","Cohort 2011 Jackson BT 195 Monk Trawl","Gear","2011","Yes",NA,NA,NA,"Jackson BT 195 Monk Trawl"
"MEG","Cohort 2012 Jackson BT 195 Monk Trawl","Gear","2012","Yes",NA,NA,NA,"Jackson BT 195 Monk Trawl"
"MEG","Cohort 2013 Jackson BT 195 Monk Trawl","Gear","2013","Yes","48.1562128576467","0.12549505690454","-3.13568083983687","Jackson BT 195 Monk Trawl"
"MEG","Cohort 2014 Jackson BT 195 Monk Trawl","Gear","2014","Yes","40.4685103854223","0.24624047722336","-0.899911435955009","Jackson BT 195 Monk Trawl"
"MEG","Cohort 2015 Jackson BT 195 Monk Trawl","Gear","2015","Yes","45.612991041132","0.14772083310778","-2.4279804089493","Jackson BT 195 Monk Trawl"
"MEG","Cohort 2016 Jackson BT 195 Monk Trawl","Gear","2016","Yes","38.2980309277806","0.288308613082201","-0.584862323075234","Jackson BT 195 Monk Trawl"
"MEG","Cohort 2017 Jackson BT 195 Monk Trawl","Gear","2017","Yes","42.5565553143281","0.177226166250287","-1.78702359762249","Jackson BT 195 Monk Trawl"
"MEG","Cohort 2018 Jackson BT 195 Monk Trawl","Gear","2018","Yes",NA,NA,NA,"Jackson BT 195 Monk Trawl"
"MEG","Cohort 2019 Jackson BT 195 Monk Trawl","Gear","2019","Yes","32.8928314675981","0.395188735218377","0.145249137177923","Jackson BT 195 Monk Trawl"
"MEG","Cohort 2020 Jackson BT 195 Monk Trawl","Gear","2020","Yes","33.3127296169677","0.229245100936485","-1.64709940050064","Jackson BT 195 Monk Trawl"
"MEG","Cohort 2021 Jackson BT 195 Monk Trawl","Gear","2021","Yes",NA,NA,NA,"Jackson BT 195 Monk Trawl"
