"Species","Data","Parameter","Year","Cohort","Linf","K","t0","Level"
"MAC","Cohort 2014 VIIg","Division","2014","Yes","35.5424359657337","0.460340103418154","-1.96591364926393","VIIg"
"MAC","Cohort 2014 VIIj","Division","2014","Yes","34.7312540480175","0.588095387991602","-1.53725689309299","VIIj"
"MAC","Cohort 2015 VIa","Division","2015","Yes","35.0957418218743","0.694544784483218","-0.949684932914169","VIa"
"MAC","Cohort 2015 VIIb","Division","2015","Yes","33.5844549090439","0.900256956666744","-0.880460691628112","VIIb"
"MAC","Cohort 2015 VIIg","Division","2015","Yes","29.0450586691807","1.52941907006337","-0.65987566781323","VIIg"
"MAC","Cohort 2015 VIIj","Division","2015","Yes","37.2183532439101","0.682584786759633","-0.9407635446074","VIIj"
"MAC","Cohort 2016 VIa","Division","2016","Yes","37.0632675081183","0.495432157839249","-1.53870072797952","VIa"
"MAC","Cohort 2016 VIIb","Division","2016","Yes","35.0082592330165","0.677689065692501","-1.0965855330317","VIIb"
"MAC","Cohort 2016 VIIg","Division","2016","Yes","33.9511123484258","0.801082039302201","-0.988086386466811","VIIg"
"MAC","Cohort 2016 VIIj","Division","2016","Yes","33.8413873417061","0.868243040156101","-0.871077769497143","VIIj"
"MAC","Cohort 2017 VIa","Division","2017","Yes","35.5204461695075","0.693625655632083","-1.08720187342551","VIa"
"MAC","Cohort 2017 VIIb","Division","2017","Yes","31.6827237304257","1.00831139604237","-1.04346924265865","VIIb"
"MAC","Cohort 2017 VIIg","Division","2017","Yes","31.7626370580913","1.39629763155748","-0.639547535524787","VIIg"
"MAC","Cohort 2017 VIIj","Division","2017","Yes",NA,NA,NA,"VIIj"
"MAC","Cohort 2018 VIa","Division","2018","Yes","35.652938616652","0.562003859690445","-1.51936867978334","VIa"
"MAC","Cohort 2018 VIIb","Division","2018","Yes","44.3643678431913","0.222788952253122","-2.83062630396124","VIIb"
"MAC","Cohort 2018 VIIg","Division","2018","Yes","29.4994474279124","1.7134075240228","-0.68917209046207","VIIg"
"MAC","Cohort 2018 VIIj","Division","2018","Yes","33.6373389065297","0.927924960881132","-0.758811392901407","VIIj"
"MAC","Cohort 2019 VIa","Division","2019","Yes","36.9689878797721","0.554820513128343","-1.34009986479671","VIa"
"MAC","Cohort 2019 VIIb","Division","2019","Yes","37.5387609857533","0.462675648535338","-1.71626286300358","VIIb"
"MAC","Cohort 2019 VIIg","Division","2019","Yes","39.5093987811876","0.375257969040531","-1.99453426297573","VIIg"
"MAC","Cohort 2019 VIIj","Division","2019","Yes","35.6917385855142","0.636746383698459","-1.23828520113517","VIIj"
"MAC","Cohort 2020 VIa","Division","2020","Yes","36.7378105950834","0.508243497935005","-1.62569307367924","VIa"
"MAC","Cohort 2020 VIIb","Division","2020","Yes","35.6949259621364","0.639999224715452","-1.34713711881361","VIIb"
"MAC","Cohort 2020 VIIg","Division","2020","Yes","29.3789539347841","3.11155103060383","-0.396522949448889","VIIg"
"MAC","Cohort 2020 VIIj","Division","2020","Yes","33.9228641019336","1.0258345168111","-0.891155548443147","VIIj"
"MAC","Cohort 2021 VIa","Division","2021","Yes","38.5401700541831","0.536761446747148","-1.18848761380016","VIa"
"MAC","Cohort 2021 VIIb","Division","2021","Yes","34.4118220310048","0.794616022575291","-1.09725269373714","VIIb"
"MAC","Cohort 2021 VIIc","Division","2021","Yes",NA,NA,NA,"VIIc"
"MAC","Cohort 2021 VIIg","Division","2021","Yes","45.4859193766983","0.240627697434834","-2.51405169521427","VIIg"
"MAC","Cohort 2021 VIIj","Division","2021","Yes","34.8077563683979","0.771051805991469","-1.06544707679087","VIIj"
"MAC","Cohort 2022 VIa","Division","2022","Yes","35.9343149026823","0.547506063575101","-1.64980764620793","VIa"
"MAC","Cohort 2022 VIIb","Division","2022","Yes","32.5223989823374","1.10138820680223","-0.926138140569883","VIIb"
"MAC","Cohort 2022 VIIg","Division","2022","Yes","34.2032942238267","0.801275480990497","-1.2631903381318","VIIg"
"MAC","Cohort 2022 VIIj","Division","2022","Yes","31.604756234984","1.73105560268585","-0.649281315754263","VIIj"
"MAC","Cohort 2023 VIa","Division","2023","Yes","35.3841854093942","0.582259306813751","-1.54774600051724","VIa"
"MAC","Cohort 2023 VIIb","Division","2023","Yes","74.8422009569377","0.141212268952805","-2.23722054926153","VIIb"
"MAC","Cohort 2023 VIIg","Division","2023","Yes","31.4439205457464","1.36864989714018","-0.825004845169127","VIIg"
"MAC","Cohort 2023 VIIj","Division","2023","Yes","34.1227891156463","0.936341528919716","-0.966048747393775","VIIj"
"MAC","Cohort 2024 VIa","Division","2024","Yes",NA,NA,NA,"VIa"
"MAC","Cohort 2024 VIIb","Division","2024","Yes",NA,NA,NA,"VIIb"
"MAC","Cohort 2024 VIIg","Division","2024","Yes",NA,NA,NA,"VIIg"
"MAC","Cohort 2024 VIIj","Division","2024","Yes",NA,NA,NA,"VIIj"
"MAC","Cohort 2025 VIa","Division","2025","Yes",NA,NA,NA,"VIa"
"MAC","Cohort 2025 VIIb","Division","2025","Yes",NA,NA,NA,"VIIb"
"MAC","Cohort 2025 VIIc","Division","2025","Yes",NA,NA,NA,"VIIc"
"MAC","Cohort 2025 VIIg","Division","2025","Yes",NA,NA,NA,"VIIg"
"MAC","Cohort 2025 VIIj","Division","2025","Yes",NA,NA,NA,"VIIj"
"MEG","Cohort 2003 VIa","Division","2003","Yes","58.0154897454278","0.097973555586359","-2.60598522306372","VIa"
"MEG","Cohort 2003 VIIb","Division","2003","Yes","65.3492703914561","0.0758335860415868","-2.68810306406036","VIIb"
"MEG","Cohort 2003 VIIc","Division","2003","Yes","74.491668496485","0.0596255428137284","-3.01382043661977","VIIc"
"MEG","Cohort 2003 VIIg","Division","2003","Yes","48.3109736504709","0.215250952027059","-1.16040290258643","VIIg"
"MEG","Cohort 2003 VIIj","Division","2003","Yes","62.3359426444584","0.0820854518643715","-3.31412812328853","VIIj"
"MEG","Cohort 2003 VIIk","Division","2003","Yes",NA,NA,NA,"VIIk"
"MEG","Cohort 2004 VIa","Division","2004","Yes","67.2742906916876","0.0684936296689593","-3.52502405681598","VIa"
"MEG","Cohort 2004 VIIb","Division","2004","Yes","54.5260861491877","0.100440847671307","-2.52286013574658","VIIb"
"MEG","Cohort 2004 VIIc","Division","2004","Yes","309.472063680817","0.00966524751052056","-4.8591675777021","VIIc"
"MEG","Cohort 2004 VIIg","Division","2004","Yes","48.18686468356","0.181126875423918","-1.76428397226133","VIIg"
"MEG","Cohort 2004 VIIj","Division","2004","Yes","54.4129902767489","0.117319693689562","-2.37897276390514","VIIj"
"MEG","Cohort 2004 VIIk","Division","2004","Yes",NA,NA,NA,"VIIk"
"MEG","Cohort 2005 VIa","Division","2005","Yes","64.5508348564943","0.0745349088166679","-3.21103531809903","VIa"
"MEG","Cohort 2005 VIIb","Division","2005","Yes","56.5928638583032","0.100232001493675","-2.25538094443471","VIIb"
"MEG","Cohort 2005 VIIc","Division","2005","Yes","31.6321547498746","0.329173810777827","-0.84853628579536","VIIc"
"MEG","Cohort 2005 VIIg","Division","2005","Yes","49.1395681722797","0.157618358742041","-2.00255617934597","VIIg"
"MEG","Cohort 2005 VIIj","Division","2005","Yes","51.1923887830023","0.116713182623769","-2.94626488812424","VIIj"
"MEG","Cohort 2005 VIIk","Division","2005","Yes",NA,NA,NA,"VIIk"
"MEG","Cohort 2006 VIa","Division","2006","Yes","55.6431278891032","0.102004979790558","-2.88793016982091","VIa"
"MEG","Cohort 2006 VIIb","Division","2006","Yes","58.6228802781113","0.090499069575886","-2.50808663169573","VIIb"
"MEG","Cohort 2006 VIIc","Division","2006","Yes","50.0528562243133","0.13285230965962","-1.40082202097062","VIIc"
"MEG","Cohort 2006 VIIg","Division","2006","Yes","51.1221239728984","0.142635860069943","-2.26021799345852","VIIg"
"MEG","Cohort 2006 VIIj","Division","2006","Yes","51.7213629779937","0.121616188321588","-2.39792144897679","VIIj"
"MEG","Cohort 2006 VIIk","Division","2006","Yes",NA,NA,NA,"VIIk"
"MEG","Cohort 2007 VIa","Division","2007","Yes",NA,NA,NA,"VIa"
"MEG","Cohort 2007 VIIb","Division","2007","Yes","52.1602569404499","0.125352009353139","-1.47211307816372","VIIb"
"MEG","Cohort 2007 VIIc","Division","2007","Yes",NA,NA,NA,"VIIc"
"MEG","Cohort 2007 VIIg","Division","2007","Yes","48.8772085965156","0.164014527003429","-1.14000802885453","VIIg"
"MEG","Cohort 2007 VIIj","Division","2007","Yes","58.5489460648503","0.0958351580245365","-2.53089234037441","VIIj"
"MEG","Cohort 2007 VIIk","Division","2007","Yes",NA,NA,NA,"VIIk"
"MEG","Cohort 2008 VIa","Division","2008","Yes","42.4294093251281","0.30869836979702","-0.0638286836309704","VIa"
"MEG","Cohort 2008 VIIb","Division","2008","Yes","41.8802422693613","0.22881291459764","-0.552639139834683","VIIb"
"MEG","Cohort 2008 VIIc","Division","2008","Yes","64.5256202417676","0.0900118037360344","-1.62138189411249","VIIc"
"MEG","Cohort 2008 VIIg","Division","2008","Yes","41.4273236347493","0.391869697029206","0.542584322415774","VIIg"
"MEG","Cohort 2008 VIIj","Division","2008","Yes","42.5741818744716","0.233262874706347","-0.59743255857747","VIIj"
"MEG","Cohort 2009 VIa","Division","2009","Yes","44.0238525313161","0.195884059659725","-1.67319041831205","VIa"
"MEG","Cohort 2009 VIIb","Division","2009","Yes","45.572781235714","0.166569692939157","-1.55145784519182","VIIb"
"MEG","Cohort 2009 VIIc","Division","2009","Yes",NA,NA,NA,"VIIc"
"MEG","Cohort 2009 VIIg","Division","2009","Yes","52.4164440402391","0.117220307832333","-3.33809981127015","VIIg"
"MEG","Cohort 2009 VIIj","Division","2009","Yes",NA,NA,NA,"VIIj"
"MEG","Cohort 2010 VIa","Division","2010","Yes","45.6963175738996","0.127082000963096","-4.01977313228857","VIa"
"MEG","Cohort 2010 VIIb","Division","2010","Yes","48.8686128044797","0.110066376756274","-3.5103439595204","VIIb"
"MEG","Cohort 2010 VIIc","Division","2010","Yes","69.8762346272131","0.0794322509529595","-2.01203148651336","VIIc"
"MEG","Cohort 2010 VIIg","Division","2010","Yes","38.4519585200281","0.3792551265096","-0.692686289795499","VIIg"
"MEG","Cohort 2010 VIIj","Division","2010","Yes","40.8278327400582","0.229535977645213","-1.6130753259508","VIIj"
"MEG","Cohort 2011 VIa","Division","2011","Yes","41.0218409472874","0.2584626227966","-1.48478767860943","VIa"
"MEG","Cohort 2011 VIIb","Division","2011","Yes","75.6870669055359","0.0417091760426093","-7.03988618086494","VIIb"
"MEG","Cohort 2011 VIIc","Division","2011","Yes","30.6974536674615","0.348616505499796","-1.08138602769058","VIIc"
"MEG","Cohort 2011 VIIg","Division","2011","Yes","43.4228432084672","0.216711131054245","-2.20245749698621","VIIg"
"MEG","Cohort 2011 VIIj","Division","2011","Yes","39.490208199649","0.240307567153114","-1.76337172308092","VIIj"
"MEG","Cohort 2012 VIa","Division","2012","Yes","40.8795568555406","0.267274225105104","-1.27284947285846","VIa"
"MEG","Cohort 2012 VIIb","Division","2012","Yes","43.5633956113077","0.187853969520336","-1.50701645922894","VIIb"
"MEG","Cohort 2012 VIIc","Division","2012","Yes","52.813365442862","0.133862077762762","-1.46611915016325","VIIc"
"MEG","Cohort 2012 VIIg","Division","2012","Yes","38.803183120404","0.370936934056732","-0.938947432947519","VIIg"
"MEG","Cohort 2012 VIIj","Division","2012","Yes","37.8197525479727","0.247680039276608","-1.99445929037143","VIIj"
"MEG","Cohort 2013 VIa","Division","2013","Yes","43.1289717898433","0.221478014843988","-1.9110660885365","VIa"
"MEG","Cohort 2013 VIIb","Division","2013","Yes","39.8022449515485","0.27275745868706","-0.901245386790142","VIIb"
"MEG","Cohort 2013 VIIc","Division","2013","Yes",NA,NA,NA,"VIIc"
"MEG","Cohort 2013 VIIg","Division","2013","Yes","37.3328795640739","0.42072819175004","-0.90200135990298","VIIg"
"MEG","Cohort 2013 VIIj","Division","2013","Yes","35.3514460890013","0.356221491332466","-1.08386601592776","VIIj"
"MEG","Cohort 2014 VIa","Division","2014","Yes","37.0952593166418","0.369625248208722","-0.742347038331028","VIa"
"MEG","Cohort 2014 VIIb","Division","2014","Yes","40.1781930979022","0.252054431043925","-0.814490733877996","VIIb"
"MEG","Cohort 2014 VIIc","Division","2014","Yes","54.6219352868846","0.126463090222059","-0.886356917691382","VIIc"
"MEG","Cohort 2014 VIIg","Division","2014","Yes","37.76822201971","0.343101879466476","-1.56229314411901","VIIg"
"MEG","Cohort 2014 VIIj","Division","2014","Yes","34.6897001823006","0.391496601560067","-0.744249260007601","VIIj"
"MEG","Cohort 2015 VIa","Division","2015","Yes","33.6552135649269","0.545855495061572","-0.436493965864091","VIa"
"MEG","Cohort 2015 VIIb","Division","2015","Yes","40.2106514620115","0.246889985837343","-0.896747303743611","VIIb"
"MEG","Cohort 2015 VIIc","Division","2015","Yes","33.0837684441411","0.45830329640513","-0.0342679643616916","VIIc"
"MEG","Cohort 2015 VIIg","Division","2015","Yes","36.6141803458178","0.42989687522796","-0.734113837623382","VIIg"
"MEG","Cohort 2015 VIIj","Division","2015","Yes","33.8504668333211","0.350657988232613","-1.28345784782276","VIIj"
"MEG","Cohort 2016 VIa","Division","2016","Yes","40.1049076330203","0.264405388077583","-1.11935220714332","VIa"
"MEG","Cohort 2016 VIIb","Division","2016","Yes","37.9289279537965","0.26703276045165","-0.872572386208607","VIIb"
"MEG","Cohort 2016 VIIc","Division","2016","Yes","43.348849031683","0.165671796246513","-1.74043174610873","VIIc"
"MEG","Cohort 2016 VIIg","Division","2016","Yes","35.1109468502517","0.558260789747248","-0.214892630656673","VIIg"
"MEG","Cohort 2016 VIIj","Division","2016","Yes","42.0447360507765","0.196884675653704","-1.57877775411949","VIIj"
"MEG","Cohort 2017 VIa","Division","2017","Yes","35.7948066549375","0.360060217755324","-0.848289967231844","VIa"
"MEG","Cohort 2017 VIIb","Division","2017","Yes","37.6799005212901","0.240419848266889","-1.24406759472505","VIIb"
"MEG","Cohort 2017 VIIc","Division","2017","Yes","38.5080174122712","0.219170350771225","-1.34957930161534","VIIc"
"MEG","Cohort 2017 VIIg","Division","2017","Yes","37.1103256645126","0.405045871860626","-0.499120942818794","VIIg"
"MEG","Cohort 2017 VIIj","Division","2017","Yes","37.8104882913353","0.261942086003739","-1.12143428872611","VIIj"
"MEG","Cohort 2018 VIa","Division","2018","Yes","35.8702532752204","0.388194153951658","-0.249779572498148","VIa"
"MEG","Cohort 2018 VIIb","Division","2018","Yes","30.4336512550507","0.542588543157596","-0.278816027602604","VIIb"
"MEG","Cohort 2018 VIIc","Division","2018","Yes","27.4985937222115","0.484798178140651","-0.767141292213975","VIIc"
"MEG","Cohort 2018 VIIg","Division","2018","Yes","34.4588720168276","0.483976869575664","-0.398069108836923","VIIg"
"MEG","Cohort 2018 VIIj","Division","2018","Yes","31.4776122758946","0.44790085484178","-0.467707720260264","VIIj"
"MEG","Cohort 2019 VIa","Division","2019","Yes","32.8971456363237","0.373260120209523","-0.722072533456863","VIa"
"MEG","Cohort 2019 VIIb","Division","2019","Yes","30.5773405067627","0.395296105415209","-0.867824261045259","VIIb"
"MEG","Cohort 2019 VIIc","Division","2019","Yes","24.986177313583","0.499786077891018","-1.04419438510968","VIIc"
"MEG","Cohort 2019 VIIg","Division","2019","Yes","31.8699224101378","0.677176884820397","-0.486068807991849","VIIg"
"MEG","Cohort 2019 VIIj","Division","2019","Yes","28.707812903416","0.587413840435983","-0.443177328795919","VIIj"
"MEG","Cohort 2020 VIa","Division","2020","Yes","26.724813148269","0.512481641000786","-1.08096133635238","VIa"
"MEG","Cohort 2020 VIIb","Division","2020","Yes","27.5985146614393","0.390499902236585","-0.975969806981547","VIIb"
"MEG","Cohort 2020 VIIc","Division","2020","Yes",NA,NA,NA,"VIIc"
"MEG","Cohort 2020 VIIg","Division","2020","Yes",NA,NA,NA,"VIIg"
"MEG","Cohort 2020 VIIj","Division","2020","Yes","26.1522438318782","0.512685907293535","-1.11475605514153","VIIj"
"MEG","Cohort 2021 VIa","Division","2021","Yes",NA,NA,NA,"VIa"
"MEG","Cohort 2021 VIIb","Division","2021","Yes","33.3160256622077","0.186384895283027","-1.87826234041142","VIIb"
"MEG","Cohort 2021 VIIc","Division","2021","Yes",NA,NA,NA,"VIIc"
"MEG","Cohort 2021 VIIg","Division","2021","Yes","56.0336188702639","0.105435639890095","-2.6322405900643","VIIg"
"MEG","Cohort 2021 VIIj","Division","2021","Yes",NA,NA,NA,"VIIj"
"MEG","Cohort 2021 VIIk","Division","2021","Yes",NA,NA,NA,"VIIk"
"MEG","Cohort 2022 VIa","Division","2022","Yes","35.0267857142857","0.189756535281474","-2.07934546057152","VIa"
"MEG","Cohort 2022 VIIb","Division","2022","Yes","93.2632009028566","0.0449813211123846","-2.44469282021858","VIIb"
"MEG","Cohort 2022 VIIc","Division","2022","Yes",NA,NA,NA,"VIIc"
"MEG","Cohort 2022 VIIg","Division","2022","Yes","28.077202830549","0.60978711769279","-0.559993108890739","VIIg"
"MEG","Cohort 2022 VIIj","Division","2022","Yes",NA,NA,NA,"VIIj"
"MEG","Cohort 2023 VIa","Division","2023","Yes",NA,NA,NA,"VIa"
"MEG","Cohort 2023 VIIb","Division","2023","Yes","-3.40003388681804","-0.303570800426824","-4.03314458429934","VIIb"
"MEG","Cohort 2023 VIIc","Division","2023","Yes",NA,NA,NA,"VIIc"
"MEG","Cohort 2023 VIIg","Division","2023","Yes",NA,NA,NA,"VIIg"
"MEG","Cohort 2023 VIIj","Division","2023","Yes","26.4239589048871","0.497021947469468","-0.671685321721212","VIIj"
"MEG","Cohort 2023 VIIk","Division","2023","Yes",NA,NA,NA,"VIIk"
"MEG","Cohort 2024 VIa","Division","2024","Yes",NA,NA,NA,"VIa"
"MEG","Cohort 2024 VIIb","Division","2024","Yes",NA,NA,NA,"VIIb"
"MEG","Cohort 2024 VIIc","Division","2024","Yes",NA,NA,NA,"VIIc"
"MEG","Cohort 2024 VIIg","Division","2024","Yes",NA,NA,NA,"VIIg"
"MEG","Cohort 2024 VIIj","Division","2024","Yes",NA,NA,NA,"VIIj"
"MEG","Cohort 2025 VIa","Division","2025","Yes",NA,NA,NA,"VIa"
"MEG","Cohort 2025 VIIb","Division","2025","Yes",NA,NA,NA,"VIIb"
"MEG","Cohort 2025 VIIc","Division","2025","Yes",NA,NA,NA,"VIIc"
"MEG","Cohort 2025 VIIg","Division","2025","Yes",NA,NA,NA,"VIIg"
"MEG","Cohort 2025 VIIj","Division","2025","Yes",NA,NA,NA,"VIIj"
"PLE","Cohort 2003 VIa","Division","2003","Yes","31.2605323941813","0.552043046572184","-0.302478496271106","VIa"
"PLE","Cohort 2003 VIIb","Division","2003","Yes","35.5517042940593","0.289550880703652","-1.27865108772054","VIIb"
"PLE","Cohort 2003 VIIg","Division","2003","Yes","37.6260970768922","0.241018464619782","-3.21150622803101","VIIg"
"PLE","Cohort 2003 VIIj","Division","2003","Yes",NA,NA,NA,"VIIj"
"PLE","Cohort 2004 VIa","Division","2004","Yes","37.0459444347906","0.202571001815742","-2.70282830438942","VIa"
"PLE","Cohort 2004 VIIb","Division","2004","Yes","36.8925310620626","0.271931306603422","-1.15376173524166","VIIb"
"PLE","Cohort 2004 VIIg","Division","2004","Yes","40.0559873362225","0.248762974419792","-1.91651301006509","VIIg"
"PLE","Cohort 2004 VIIj","Division","2004","Yes",NA,NA,NA,"VIIj"
"PLE","Cohort 2005 VIa","Division","2005","Yes","34.4638177740361","0.243788110875111","-2.17600278939182","VIa"
"PLE","Cohort 2005 VIIb","Division","2005","Yes","31.7693536264766","0.510949724681848","-0.616875768443732","VIIb"
"PLE","Cohort 2005 VIIg","Division","2005","Yes","37.1855061010934","0.308867261176594","-1.70171164076798","VIIg"
"PLE","Cohort 2005 VIIj","Division","2005","Yes",NA,NA,NA,"VIIj"
"PLE","Cohort 2006 VIa","Division","2006","Yes","31.9554798446363","0.414172500639002","-0.744401145832559","VIa"
"PLE","Cohort 2006 VIIb","Division","2006","Yes","35.8529160755549","0.291736879640227","-1.66144513469376","VIIb"
"PLE","Cohort 2006 VIIg","Division","2006","Yes","77.9787810399816","0.040792481914721","-7.75207690335003","VIIg"
"PLE","Cohort 2006 VIIj","Division","2006","Yes","41.1603253591885","0.220046469161348","-2.13748425208791","VIIj"
"PLE","Cohort 2007 VIa","Division","2007","Yes","34.4819488822221","0.241143825410513","-2.46744948720915","VIa"
"PLE","Cohort 2007 VIIb","Division","2007","Yes","35.5129574915287","0.25838926245449","-2.28552100879541","VIIb"
"PLE","Cohort 2007 VIIg","Division","2007","Yes","62.3184429982923","0.0749143952839431","-4.59196036867371","VIIg"
"PLE","Cohort 2007 VIIj","Division","2007","Yes","35.5220123963907","0.342152507222741","-1.67407329190211","VIIj"
"PLE","Cohort 2008 VIa","Division","2008","Yes","34.4965365140113","0.269551719247744","-1.76156537880609","VIa"
"PLE","Cohort 2008 VIIb","Division","2008","Yes","34.2417197616245","0.362336030609022","-1.24139741984467","VIIb"
"PLE","Cohort 2008 VIIg","Division","2008","Yes","38.7165849713864","0.322607604833457","-0.841871734982843","VIIg"
"PLE","Cohort 2008 VIIj","Division","2008","Yes","57.5534823249725","0.11721837102774","-2.90133471362577","VIIj"
"PLE","Cohort 2009 VIa","Division","2009","Yes","31.1132588243607","0.472108871945239","-0.715714543226223","VIa"
"PLE","Cohort 2009 VIIb","Division","2009","Yes","32.3571692096244","0.43007984103785","-0.914752590820008","VIIb"
"PLE","Cohort 2009 VIIg","Division","2009","Yes","42.7371522138359","0.206984487129418","-1.99105981496751","VIIg"
"PLE","Cohort 2009 VIIj","Division","2009","Yes","42.7054837766367","0.242444276234812","-1.65640087051694","VIIj"
"PLE","Cohort 2010 VIa","Division","2010","Yes","32.5837556874235","0.321407284993657","-1.77484555696521","VIa"
"PLE","Cohort 2010 VIIb","Division","2010","Yes","30.6850040608322","0.49064133470829","-1.15352471893855","VIIb"
"PLE","Cohort 2010 VIIg","Division","2010","Yes","36.6320466557495","0.347691208712662","-1.21272222184626","VIIg"
"PLE","Cohort 2010 VIIj","Division","2010","Yes","43.613179158725","0.270895177688773","-1.10808010838661","VIIj"
"PLE","Cohort 2011 VIa","Division","2011","Yes","30.3710394854017","0.473018052625612","-0.87255379957952","VIa"
"PLE","Cohort 2011 VIIb","Division","2011","Yes","33.6784713949242","0.304891667604763","-1.98427194290652","VIIb"
"PLE","Cohort 2011 VIIg","Division","2011","Yes","34.5294447417555","0.475301797679749","-0.460645820241833","VIIg"
"PLE","Cohort 2011 VIIj","Division","2011","Yes","37.7832722406209","0.501161848827099","-0.271323391248258","VIIj"
"PLE","Cohort 2012 VIa","Division","2012","Yes","32.8605381390254","0.29471409195509","-2.19225861071301","VIa"
"PLE","Cohort 2012 VIIb","Division","2012","Yes","37.4437262919378","0.192136661521542","-3.01119126091881","VIIb"
"PLE","Cohort 2012 VIIg","Division","2012","Yes","39.5654882314789","0.182458883502851","-3.91860728195887","VIIg"
"PLE","Cohort 2012 VIIj","Division","2012","Yes",NA,NA,NA,"VIIj"
"PLE","Cohort 2013 VIa","Division","2013","Yes","30.3238853430095","0.479397289122064","-0.681137982283706","VIa"
"PLE","Cohort 2013 VIIb","Division","2013","Yes","81.4048449302801","0.0340105017243096","-7.7073005100068","VIIb"
"PLE","Cohort 2013 VIIc","Division","2013","Yes",NA,NA,NA,"VIIc"
"PLE","Cohort 2013 VIIg","Division","2013","Yes","77.8217551448806","0.0430585361378066","-6.93273196172279","VIIg"
"PLE","Cohort 2013 VIIj","Division","2013","Yes","42.6075144064726","0.26533668863138","-1.44355935748017","VIIj"
"PLE","Cohort 2014 VIa","Division","2014","Yes","33.3329361676527","0.258848401288644","-2.24338517733093","VIa"
"PLE","Cohort 2014 VIIb","Division","2014","Yes","30.7444671729876","0.377327121331807","-1.87908966960697","VIIb"
"PLE","Cohort 2014 VIIg","Division","2014","Yes","34.491603173821","0.303800679745887","-1.80124757286514","VIIg"
"PLE","Cohort 2014 VIIj","Division","2014","Yes",NA,NA,NA,"VIIj"
"PLE","Cohort 2015 VIa","Division","2015","Yes","33.0155667731091","0.288096787713464","-1.90033454914617","VIa"
"PLE","Cohort 2015 VIIb","Division","2015","Yes","48.9749423844419","0.103226902202843","-3.96801362723642","VIIb"
"PLE","Cohort 2015 VIIg","Division","2015","Yes","45.3947345442359","0.124354888472143","-3.93328361584452","VIIg"
"PLE","Cohort 2015 VIIj","Division","2015","Yes","38.6915397777624","0.30649739252814","-1.948440815167","VIIj"
"PLE","Cohort 2016 VIa","Division","2016","Yes","29.8989871657351","0.390892167771307","-1.80430704619716","VIa"
"PLE","Cohort 2016 VIIb","Division","2016","Yes","32.9379271701526","0.366792973887751","-1.19266914846217","VIIb"
"PLE","Cohort 2016 VIIg","Division","2016","Yes","33.5720055507661","0.352743385383538","-1.5462114822913","VIIg"
"PLE","Cohort 2016 VIIj","Division","2016","Yes","30.8226567325264","1.30786861455864","0.486582273929233","VIIj"
"PLE","Cohort 2017 VIa","Division","2017","Yes","29.4591113387089","0.432743057828186","-1.43743189396855","VIa"
"PLE","Cohort 2017 VIIb","Division","2017","Yes",NA,NA,NA,"VIIb"
"PLE","Cohort 2017 VIIg","Division","2017","Yes","33.6868424388086","0.316069187089026","-1.77632841672496","VIIg"
"PLE","Cohort 2017 VIIj","Division","2017","Yes","35.5967595780121","0.257313649930644","-2.8205712457447","VIIj"
"PLE","Cohort 2018 VIa","Division","2018","Yes",NA,NA,NA,"VIa"
"PLE","Cohort 2018 VIIb","Division","2018","Yes",NA,NA,NA,"VIIb"
"PLE","Cohort 2018 VIIc","Division","2018","Yes",NA,NA,NA,"VIIc"
"PLE","Cohort 2018 VIIg","Division","2018","Yes","33.680411232513","0.437032809419571","-1.0424351075663","VIIg"
"PLE","Cohort 2018 VIIj","Division","2018","Yes","49.9862896415706","0.122470926538901","-3.45914420344732","VIIj"
"PLE","Cohort 2019 VIa","Division","2019","Yes","28.9608479823234","0.377472612256915","-1.94766089009286","VIa"
"PLE","Cohort 2019 VIIb","Division","2019","Yes",NA,NA,NA,"VIIb"
"PLE","Cohort 2019 VIIg","Division","2019","Yes","31.5249890803378","0.469412720352163","-1.28400301955599","VIIg"
"PLE","Cohort 2019 VIIj","Division","2019","Yes","31.2261894165462","0.743114978289483","-0.186790722814962","VIIj"
"PLE","Cohort 2020 VIa","Division","2020","Yes","30.2030555373452","0.430095352258442","-1.1090597142202","VIa"
"PLE","Cohort 2020 VIIb","Division","2020","Yes","54.3363692563162","0.0849234883599625","-4.36814462409487","VIIb"
"PLE","Cohort 2020 VIIg","Division","2020","Yes","32.012856726039","0.299512775389738","-3.29494804956732","VIIg"
"PLE","Cohort 2020 VIIj","Division","2020","Yes","75.8337400988828","0.0661999905457786","-3.68575811189513","VIIj"
"PLE","Cohort 2021 VIa","Division","2021","Yes","25.5893227962825","0.989218133178674","-0.00481360713808398","VIa"
"PLE","Cohort 2021 VIIb","Division","2021","Yes",NA,NA,NA,"VIIb"
"PLE","Cohort 2021 VIIg","Division","2021","Yes",NA,NA,NA,"VIIg"
"PLE","Cohort 2021 VIIj","Division","2021","Yes","31.784439419367","0.479065537499533","-0.885004852118479","VIIj"
"PLE","Cohort 2022 VIa","Division","2022","Yes","24.9513651416921","0.929758008142127","-0.0827275018596842","VIa"
"PLE","Cohort 2022 VIIb","Division","2022","Yes","28.5713024790851","0.462695435939011","-1.21106344523648","VIIb"
"PLE","Cohort 2022 VIIg","Division","2022","Yes",NA,NA,NA,"VIIg"
"PLE","Cohort 2022 VIIj","Division","2022","Yes","34.0269792882778","0.503598175850769","-0.534820520936692","VIIj"
"PLE","Cohort 2023 VIa","Division","2023","Yes",NA,NA,NA,"VIa"
